subject_nr,response_correct,Typicality,group,exemplar_de,MAD,AUC,RT,acc_max_time,xpos_flips,RT_zscore,output_entropy,midpoint_entropy,output_rank_correct,midpoint_rank_correct,output_logprob_correct,midpoint_logprob_correct,output_logprobdiff,midpoint_logprobdiff,auc_entropy,layer_biggest_change_entropy,twostage_magnitude,twostage_magnitude_latter34,twostage_layer,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,auc_boosting_pos,auc_boosting_neg,layer_argmax_boosting
1019,1,Typical,click,Klapperschlange,119.208077293122,34972.0,3309,1900,3,1.5894966500152163,4.68,7.582,0.14285714285714285,9.127418765972983e-05,-4.254,-12.266,1.883,-0.5960000000000001,159.38500000000002,17.0,6.5600000000000005,1.8800000000000008,0.7916666666666666,0.3341395210556347,22.0,272.101,17.0,8.696000000000002,39.196,19.0,57.67892111225579,46.71186066420429,19.0
1019,1,Typical,click,Lachs,-41.2296945881726,-18923.0,2061,900,1,-0.07239957844110065,3.541,7.77,1.0,0.0009478672985781991,-1.035,-8.805,10.285,1.1550000000000011,144.0922,18.0,0.0,0.0,0.041666666666666664,6.089705803380613,17.0,161.35778,17.0,101.29222,0.0,18.0,183.51630680482114,40.1096654152545,18.0
1019,1,Typical,click,Loewe,79.7745090011473,34290.0,1197,660,1,-1.2229431212185509,5.51,7.688,0.05,0.0002795638803466592,-5.027,-10.305,0.21499999999999986,-1.2889999999999997,152.458,17.0,2.63,2.63,0.9166666666666666,0.19016061941084472,20.0,230.844,0.0,0.8309999999999995,34.827,20.0,64.0926005884869,40.3879506035535,20.0
1019,1,Typical,click,Pferd,31.4976853107274,18755.5,1365,604,1,-0.9992263212340468,4.496,7.67,0.022727272727272728,0.0003792188092529389,-6.055,-9.88,-0.12099999999999955,-2.243000000000001,147.17399999999998,17.0,3.4650000000000007,2.479000000000001,1.0,0.11968439300255372,20.0,227.091,0.0,0.3200000000000003,35.980000000000004,4.0,48.46719800578261,39.341101111093735,20.0
1019,1,Typical,click,Spatz,399.516596785181,207367.0,1949,1340,3,-0.22154411176410346,4.57,7.566,1.0,0.0055248618784530384,-1.347,-7.027,8.363000000000001,2.9330000000000007,144.0912,17.0,0.0,0.0,0.041666666666666664,6.366632781654495,17.0,141.23298,17.0,117.94501999999999,0.0,17.0,126.0473080182301,32.63877843707358,18.0
1019,1,Atypical,click,Aal,97.4234064123173,16832.0,1446,860,0,-0.8913628640986607,4.24,7.477,1.0,0.0019011406844106464,-1.614,-8.125,5.753,3.359,144.142,17.0,0.0,0.0,0.041666666666666664,5.350612693200015,18.0,165.81730000000002,18.0,117.51970000000001,0.0,19.0,143.91418385457848,60.76871534313391,19.0
1019,1,Atypical,click,Fledermaus,56.4483740101576,25184.5,2301,1900,1,0.2471958501081911,4.906,7.652,0.0018656716417910447,0.00028538812785388126,-8.734,-10.266,-5.031000000000001,-2.3259999999999996,165.516,16.0,0.0,0.0,1.0,0.013391970707803893,20.0,246.002,0.0,0.0,71.10400000000001,4.0,33.0876255149752,94.95394459707009,11.0
1019,1,Atypical,click,Pinguin,376.488907060761,162940.5,3631,2510,3,2.0182871833188494,3.906,7.797,1.0,0.00510204081632653,-1.1875,-7.18,1.3624999999999998,1.5999999999999996,145.61399999999998,17.0,0.0,0.0,0.041666666666666664,5.679021674422119,18.0,146.9875,17.0,33.1655,0.0,17.0,55.065940584902386,33.47984880766462,18.0
1019,1,Atypical,click,Schmetterling,160.188655628952,30467.5,1870,1270,4,-0.32674427366157865,4.43,7.85,0.3333333333333333,0.002136752136752137,-2.312,-7.945,1.411,-0.47500000000000053,158.62099999999998,17.0,4.65,2.465,0.75,5.691326469022061,17.0,179.6365,16.0,10.327499999999999,28.194,4.0,82.81711961061038,45.56419321270815,20.0
1019,1,Atypical,click,Seeloewe,42.2570540594374,18132.5,2383,1967,5,0.3563909548625324,4.348,7.875,0.05263157894736842,0.0005339028296849973,-5.105,-9.414,-2.9530000000000003,-0.4339999999999993,149.56099999999998,17.0,3.7669999999999995,3.7669999999999995,1.0,0.17601902325040447,20.0,221.144,0.0,0.0,42.194,21.0,46.43150387400727,85.84442051756527,20.0
1019,1,Atypical,click,Wal,1029.15943728149,198961.5,3670,1150,2,2.0702214404581096,4.02,7.723,0.125,0.0005310674455655868,-4.82,-9.46,-3.5730000000000004,-0.5150000000000006,146.208,17.0,3.4582999999999995,3.4582999999999995,1.0,0.30788095004842325,22.0,217.32299999999998,0.0,0.0600000000000005,42.3699,21.0,39.597979746446654,83.76453221196577,20.0
1020,0,Atypical,click,Fledermaus,740.572475522266,327963.0,1445,1100,5,-0.2650892664565964,4.906,7.652,0.0018656716417910447,0.00028538812785388126,-8.734,-10.266,-5.031000000000001,-2.3259999999999996,165.516,16.0,0.0,0.0,1.0,0.013391970707803893,20.0,246.002,0.0,0.0,71.10400000000001,4.0,33.0876255149752,94.95394459707009,11.0
1020,0,Atypical,click,Wal,848.803992689259,338059.5,2982,2220,2,2.877989031688751,4.02,7.723,0.125,0.0005310674455655868,-4.82,-9.46,-3.5730000000000004,-0.5150000000000006,146.208,17.0,3.4582999999999995,3.4582999999999995,1.0,0.30788095004842325,22.0,217.32299999999998,0.0,0.0600000000000005,42.3699,21.0,39.597979746446654,83.76453221196577,20.0
1020,1,Typical,click,Alligator,89.1727536739877,60479.5,1558,1070,0,-0.03401064076341212,4.45,7.72,1.0,0.0001318217769575534,-1.651,-11.46,3.199,-1.7800000000000011,145.1859,16.0,5.68,2.790000000000001,0.7916666666666666,2.046305650511986,22.0,255.92399999999998,4.0,14.643,48.59700000000001,18.0,75.12180909347863,53.99820243997104,18.0
1020,1,Typical,click,Chamaeleon,74.2790001640796,-12357.0,1493,940,0,-0.1669319741267482,5.184,7.64,0.14285714285714285,0.00013747594171020073,-3.97,-11.42,-2.133,-3.9699999999999998,151.466,17.0,3.0470000000000015,2.112000000000001,1.0,0.32327882020439247,22.0,270.342,7.0,0.0,82.36999999999999,22.0,37.45162754661942,87.97747993854695,5.0
1020,1,Typical,click,Falke,213.435275704427,148627.0,1381,1060,3,-0.39596565622972735,4.1,7.598,1.0,0.005917159763313609,-1.225,-7.05,6.791,5.500000000000001,140.834,17.0,0.0,0.0,0.041666666666666664,6.282913899443543,17.0,142.54299999999998,17.0,169.77300000000002,0.0,17.0,155.26518118772736,52.5185607843192,18.0
1020,1,Typical,click,Goldfisch,32.4804896830252,620.5,1550,1028,1,-0.050370189485053486,2.568,7.555,1.0,0.001451378809869376,-0.4539,-8.414,6.0731,3.2859999999999996,137.4658,17.0,0.3800000000000008,0.0,0.08333333333333333,5.254619675872444,18.0,162.2903,18.0,83.28269999999999,0.3800000000000008,19.0,130.99429335067194,65.66149375924455,19.0
1020,1,Typical,click,Hai,-109.56088838357,-78541.0,1365,860,0,-0.42868475367301007,3.463,7.656,0.5,0.0010214504596527069,-1.455,-8.75,6.6850000000000005,1.0549999999999997,146.10299999999998,17.0,0.0,0.0,0.041666666666666664,3.5044191848582944,19.0,170.33700000000002,18.0,66.883,0.0,19.0,115.92960434836164,32.52035186190416,19.0
1020,1,Typical,click,Hund,111.772089539384,68409.0,1141,620,1,-0.8867521178789683,4.71,7.824,0.07142857142857142,0.0003957261574990107,-4.895,-9.766,1.2930000000000001,-0.8559999999999999,145.851,16.0,0.9599999999999991,0.9599999999999991,0.75,0.2733185827431956,19.0,224.609,0.0,16.677,5.531000000000001,16.0,60.38654795132443,41.35746029182099,16.0
1020,1,Typical,click,Kaninchen,46.5431880113609,39819.0,1742,1260,1,0.3422589798343393,5.434,7.836,0.07142857142857142,0.0005599104143337066,-4.344,-9.39,0.8319999999999999,2.51,142.117,16.0,0.0,0.0,0.041666666666666664,0.22004211053077194,22.0,223.166,0.0,67.84799999999998,0.0,0.0,66.49600405715856,42.205436002072055,1.0
1020,1,Typical,click,Katze,137.567993403221,60609.5,1717,1100,0,0.29113539007921,5.355,7.812,0.1111111111111111,0.0004655493482309125,-4.63,-9.59,-0.06400000000000006,2.75,149.12400000000002,17.0,0.0,0.0,1.0,0.27924582434778517,22.0,223.119,0.0,61.901999999999994,0.06400000000000006,15.0,64.76828807422034,43.08931947855524,1.0
1020,1,Typical,click,Klapperschlange,98.9884589697056,55965.0,1493,860,0,-0.1669319741267482,4.68,7.582,0.14285714285714285,9.127418765972983e-05,-4.254,-12.266,1.883,-0.5960000000000001,159.38500000000002,17.0,6.5600000000000005,1.8800000000000008,0.7916666666666666,0.3341395210556347,22.0,272.101,17.0,8.696000000000002,39.196,19.0,57.67892111225579,46.71186066420429,19.0
1020,1,Typical,click,Lachs,286.850091518875,127466.5,1301,780,3,-0.559561143446141,3.541,7.77,1.0,0.0009478672985781991,-1.035,-8.805,10.285,1.1550000000000011,144.0922,18.0,0.0,0.0,0.041666666666666664,6.089705803380613,17.0,161.35778,17.0,101.29222,0.0,18.0,183.51630680482114,40.1096654152545,18.0
1020,1,Typical,click,Loewe,46.9776175611763,25269.0,1005,660,1,-1.1648644461468716,5.51,7.688,0.05,0.0002795638803466592,-5.027,-10.305,0.21499999999999986,-1.2889999999999997,152.458,17.0,2.63,2.63,0.9166666666666666,0.19016061941084472,20.0,230.844,0.0,0.8309999999999995,34.827,20.0,64.0926005884869,40.3879506035535,20.0
1020,1,Typical,click,Pferd,247.395135576025,161749.5,1093,740,1,-0.9849094102088165,4.496,7.67,0.022727272727272728,0.0003792188092529389,-6.055,-9.88,-0.12099999999999955,-2.243000000000001,147.17399999999998,17.0,3.4650000000000007,2.479000000000001,1.0,0.11968439300255372,20.0,227.091,0.0,0.3200000000000003,35.980000000000004,4.0,48.46719800578261,39.341101111093735,20.0
1020,1,Typical,click,Spatz,155.778617548361,117896.0,1157,820,1,-0.8540330204356856,4.57,7.566,1.0,0.0055248618784530384,-1.347,-7.027,8.363000000000001,2.9330000000000007,144.0912,17.0,0.0,0.0,0.041666666666666664,6.366632781654495,17.0,141.23298,17.0,117.94501999999999,0.0,17.0,126.0473080182301,32.63877843707358,18.0
1020,1,Atypical,click,Aal,-64.2464022060024,-29731.0,1374,950,0,-0.4102802613611635,4.24,7.477,1.0,0.0019011406844106464,-1.614,-8.125,5.753,3.359,144.142,17.0,0.0,0.0,0.041666666666666664,5.350612693200015,18.0,165.81730000000002,18.0,117.51970000000001,0.0,19.0,143.91418385457848,60.76871534313391,19.0
1020,1,Atypical,click,Pinguin,47.5567469910704,20250.0,2277,700,1,1.4363038005941056,3.906,7.797,1.0,0.00510204081632653,-1.1875,-7.18,1.3624999999999998,1.5999999999999996,145.61399999999998,17.0,0.0,0.0,0.041666666666666664,5.679021674422119,18.0,146.9875,17.0,33.1655,0.0,17.0,55.065940584902386,33.47984880766462,18.0
1020,1,Atypical,click,Schmetterling,37.4141394152998,3904.0,1478,630,2,-0.19760612797982577,4.43,7.85,0.3333333333333333,0.002136752136752137,-2.312,-7.945,1.411,-0.47500000000000053,158.62099999999998,17.0,4.65,2.465,0.75,5.691326469022061,17.0,179.6365,16.0,10.327499999999999,28.194,4.0,82.81711961061038,45.56419321270815,20.0
1020,1,Atypical,click,Seeloewe,874.621655247242,277969.0,2366,1630,3,1.6183037801223659,4.348,7.875,0.05263157894736842,0.0005339028296849973,-5.105,-9.414,-2.9530000000000003,-0.4339999999999993,149.56099999999998,17.0,3.7669999999999995,3.7669999999999995,1.0,0.17601902325040447,20.0,221.144,0.0,0.0,42.194,21.0,46.43150387400727,85.84442051756527,20.0
1021,0,Typical,touch,Falke,27.2902786754104,16082.5,860,820,0,-0.41177507347084225,4.1,7.598,1.0,0.005917159763313609,-1.225,-7.05,6.791,5.500000000000001,140.834,17.0,0.0,0.0,0.041666666666666664,6.282913899443543,17.0,142.54299999999998,17.0,169.77300000000002,0.0,17.0,155.26518118772736,52.5185607843192,18.0
1021,1,Typical,touch,Alligator,-35.5804835464079,-16413.0,1000,900,0,0.13126989203854825,4.45,7.72,1.0,0.0001318217769575534,-1.651,-11.46,3.199,-1.7800000000000011,145.1859,16.0,5.68,2.790000000000001,0.7916666666666666,2.046305650511986,22.0,255.92399999999998,4.0,14.643,48.59700000000001,18.0,75.12180909347863,53.99820243997104,18.0
1021,1,Typical,touch,Chamaeleon,114.268327194947,65321.5,830,660,0,-0.5281418517942831,5.184,7.64,0.14285714285714285,0.00013747594171020073,-3.97,-11.42,-2.133,-3.9699999999999998,151.466,17.0,3.0470000000000015,2.112000000000001,1.0,0.32327882020439247,22.0,270.342,7.0,0.0,82.36999999999999,22.0,37.45162754661942,87.97747993854695,5.0
1021,1,Typical,touch,Goldfisch,-20.3808507445768,-2126.0,670,620,0,-1.1487646695193008,2.568,7.555,1.0,0.001451378809869376,-0.4539,-8.414,6.0731,3.2859999999999996,137.4658,17.0,0.3800000000000008,0.0,0.08333333333333333,5.254619675872444,18.0,162.2903,18.0,83.28269999999999,0.3800000000000008,19.0,130.99429335067194,65.66149375924455,19.0
1021,1,Typical,touch,Hai,68.610402722263,34321.0,1250,1230,1,1.1009930447338885,3.463,7.656,0.5,0.0010214504596527069,-1.455,-8.75,6.6850000000000005,1.0549999999999997,146.10299999999998,17.0,0.0,0.0,0.041666666666666664,3.5044191848582944,19.0,170.33700000000002,18.0,66.883,0.0,19.0,115.92960434836164,32.52035186190416,19.0
1021,1,Typical,touch,Hund,-30.2402516633444,-12462.5,670,660,0,-1.1487646695193008,4.71,7.824,0.07142857142857142,0.0003957261574990107,-4.895,-9.766,1.2930000000000001,-0.8559999999999999,145.851,16.0,0.9599999999999991,0.9599999999999991,0.75,0.2733185827431956,19.0,224.609,0.0,16.677,5.531000000000001,16.0,60.38654795132443,41.35746029182099,16.0
1021,1,Typical,touch,Kaninchen,30.950944428734,20197.5,711,621,0,-0.989730072477265,5.434,7.836,0.07142857142857142,0.0005599104143337066,-4.344,-9.39,0.8319999999999999,2.51,142.117,16.0,0.0,0.0,0.041666666666666664,0.22004211053077194,22.0,223.166,0.0,67.84799999999998,0.0,0.0,66.49600405715856,42.205436002072055,1.0
1021,1,Typical,touch,Katze,22.6071248495817,14318.0,810,740,0,-0.6057197040099103,5.355,7.812,0.1111111111111111,0.0004655493482309125,-4.63,-9.59,-0.06400000000000006,2.75,149.12400000000002,17.0,0.0,0.0,1.0,0.27924582434778517,22.0,223.119,0.0,61.901999999999994,0.06400000000000006,15.0,64.76828807422034,43.08931947855524,1.0
1021,1,Typical,touch,Klapperschlange,78.8170824670086,43510.0,1325,1125,0,1.3919099905424905,4.68,7.582,0.14285714285714285,9.127418765972983e-05,-4.254,-12.266,1.883,-0.5960000000000001,159.38500000000002,17.0,6.5600000000000005,1.8800000000000008,0.7916666666666666,0.3341395210556347,22.0,272.101,17.0,8.696000000000002,39.196,19.0,57.67892111225579,46.71186066420429,19.0
1021,1,Typical,touch,Lachs,49.1583780892023,37102.5,850,780,0,-0.45056399957865584,3.541,7.77,1.0,0.0009478672985781991,-1.035,-8.805,10.285,1.1550000000000011,144.0922,18.0,0.0,0.0,0.041666666666666664,6.089705803380613,17.0,161.35778,17.0,101.29222,0.0,18.0,183.51630680482114,40.1096654152545,18.0
1021,1,Typical,touch,Loewe,34.8826095286464,17213.5,860,750,0,-0.41177507347084225,5.51,7.688,0.05,0.0002795638803466592,-5.027,-10.305,0.21499999999999986,-1.2889999999999997,152.458,17.0,2.63,2.63,0.9166666666666666,0.19016061941084472,20.0,230.844,0.0,0.8309999999999995,34.827,20.0,64.0926005884869,40.3879506035535,20.0
1021,1,Typical,touch,Pferd,66.6674172833414,47306.0,700,630,0,-1.03239789119586,4.496,7.67,0.022727272727272728,0.0003792188092529389,-6.055,-9.88,-0.12099999999999955,-2.243000000000001,147.17399999999998,17.0,3.4650000000000007,2.479000000000001,1.0,0.11968439300255372,20.0,227.091,0.0,0.3200000000000003,35.980000000000004,4.0,48.46719800578261,39.341101111093735,20.0
1021,1,Typical,touch,Spatz,215.44376799809,111016.0,1090,980,1,0.4803702270088707,4.57,7.566,1.0,0.0055248618784530384,-1.347,-7.027,8.363000000000001,2.9330000000000007,144.0912,17.0,0.0,0.0,0.041666666666666664,6.366632781654495,17.0,141.23298,17.0,117.94501999999999,0.0,17.0,126.0473080182301,32.63877843707358,18.0
1021,1,Atypical,touch,Aal,22.6802481979721,18183.5,650,620,0,-1.226342521734928,4.24,7.477,1.0,0.0019011406844106464,-1.614,-8.125,5.753,3.359,144.142,17.0,0.0,0.0,0.041666666666666664,5.350612693200015,18.0,165.81730000000002,18.0,117.51970000000001,0.0,19.0,143.91418385457848,60.76871534313391,19.0
1021,1,Atypical,touch,Fledermaus,-21.5033732090344,-3588.5,1210,1100,0,0.945837340302634,4.906,7.652,0.0018656716417910447,0.00028538812785388126,-8.734,-10.266,-5.031000000000001,-2.3259999999999996,165.516,16.0,0.0,0.0,1.0,0.013391970707803893,20.0,246.002,0.0,0.0,71.10400000000001,4.0,33.0876255149752,94.95394459707009,11.0
1021,1,Atypical,touch,Pinguin,205.019709169531,122584.0,1560,1500,3,2.30344975407611,3.906,7.797,1.0,0.00510204081632653,-1.1875,-7.18,1.3624999999999998,1.5999999999999996,145.61399999999998,17.0,0.0,0.0,0.041666666666666664,5.679021674422119,18.0,146.9875,17.0,33.1655,0.0,17.0,55.065940584902386,33.47984880766462,18.0
1021,1,Atypical,touch,Schmetterling,51.1884884139164,25738.5,1030,1020,0,0.24763667036198905,4.43,7.85,0.3333333333333333,0.002136752136752137,-2.312,-7.945,1.411,-0.47500000000000053,158.62099999999998,17.0,4.65,2.465,0.75,5.691326469022061,17.0,179.6365,16.0,10.327499999999999,28.194,4.0,82.81711961061038,45.56419321270815,20.0
1021,1,Atypical,touch,Seeloewe,108.954172020232,33877.5,1181,1171,2,0.8333494545899746,4.348,7.875,0.05263157894736842,0.0005339028296849973,-5.105,-9.414,-2.9530000000000003,-0.4339999999999993,149.56099999999998,17.0,3.7669999999999995,3.7669999999999995,1.0,0.17601902325040447,20.0,221.144,0.0,0.0,42.194,21.0,46.43150387400727,85.84442051756527,20.0
1021,1,Atypical,touch,Wal,165.544549315665,88870.0,1100,1060,2,0.5191591531166843,4.02,7.723,0.125,0.0005310674455655868,-4.82,-9.46,-3.5730000000000004,-0.5150000000000006,146.208,17.0,3.4582999999999995,3.4582999999999995,1.0,0.30788095004842325,22.0,217.32299999999998,0.0,0.0600000000000005,42.3699,21.0,39.597979746446654,83.76453221196577,20.0
1022,1,Typical,click,Alligator,577.953634761601,271813.0,1509,948,2,-0.14552710918821993,4.45,7.72,1.0,0.0001318217769575534,-1.651,-11.46,3.199,-1.7800000000000011,145.1859,16.0,5.68,2.790000000000001,0.7916666666666666,2.046305650511986,22.0,255.92399999999998,4.0,14.643,48.59700000000001,18.0,75.12180909347863,53.99820243997104,18.0
1022,1,Typical,click,Chamaeleon,49.5345294140943,28232.5,1157,620,1,-0.956598197730566,5.184,7.64,0.14285714285714285,0.00013747594171020073,-3.97,-11.42,-2.133,-3.9699999999999998,151.466,17.0,3.0470000000000015,2.112000000000001,1.0,0.32327882020439247,22.0,270.342,7.0,0.0,82.36999999999999,22.0,37.45162754661942,87.97747993854695,5.0
1022,1,Typical,click,Falke,785.496052064267,403863.5,1885,1181,1,0.7208442808456497,4.1,7.598,1.0,0.005917159763313609,-1.225,-7.05,6.791,5.500000000000001,140.834,17.0,0.0,0.0,0.041666666666666664,6.282913899443543,17.0,142.54299999999998,17.0,169.77300000000002,0.0,17.0,155.26518118772736,52.5185607843192,18.0
1022,1,Typical,click,Goldfisch,51.1443806269413,-3286.0,1005,581,0,-1.3068334405102153,2.568,7.555,1.0,0.001451378809869376,-0.4539,-8.414,6.0731,3.2859999999999996,137.4658,17.0,0.3800000000000008,0.0,0.08333333333333333,5.254619675872444,18.0,162.2903,18.0,83.28269999999999,0.3800000000000008,19.0,130.99429335067194,65.66149375924455,19.0
1022,1,Typical,click,Hai,101.90641793041,41645.0,1453,700,1,-0.274561146001775,3.463,7.656,0.5,0.0010214504596527069,-1.455,-8.75,6.6850000000000005,1.0549999999999997,146.10299999999998,17.0,0.0,0.0,0.041666666666666664,3.5044191848582944,19.0,170.33700000000002,18.0,66.883,0.0,19.0,115.92960434836164,32.52035186190416,19.0
1022,1,Typical,click,Hund,-50.0710592038288,-22199.5,1053,620,0,-1.1962328375271682,4.71,7.824,0.07142857142857142,0.0003957261574990107,-4.895,-9.766,1.2930000000000001,-0.8559999999999999,145.851,16.0,0.9599999999999991,0.9599999999999991,0.75,0.2733185827431956,19.0,224.609,0.0,16.677,5.531000000000001,16.0,60.38654795132443,41.35746029182099,16.0
1022,1,Typical,click,Kaninchen,175.037691696519,146293.5,1462,950,1,-0.25382353294245363,5.434,7.836,0.07142857142857142,0.0005599104143337066,-4.344,-9.39,0.8319999999999999,2.51,142.117,16.0,0.0,0.0,0.041666666666666664,0.22004211053077194,22.0,223.166,0.0,67.84799999999998,0.0,0.0,66.49600405715856,42.205436002072055,1.0
1022,1,Typical,click,Katze,67.8701358840403,46706.0,1558,1060,2,-0.03262232697635926,5.355,7.812,0.1111111111111111,0.0004655493482309125,-4.63,-9.59,-0.06400000000000006,2.75,149.12400000000002,17.0,0.0,0.0,1.0,0.27924582434778517,22.0,223.119,0.0,61.901999999999994,0.06400000000000006,15.0,64.76828807422034,43.08931947855524,1.0
1022,1,Typical,click,Klapperschlange,695.736465963875,371001.0,2214,1373,1,1.4789192471252857,4.68,7.582,0.14285714285714285,9.127418765972983e-05,-4.254,-12.266,1.883,-0.5960000000000001,159.38500000000002,17.0,6.5600000000000005,1.8800000000000008,0.7916666666666666,0.3341395210556347,22.0,272.101,17.0,8.696000000000002,39.196,19.0,57.67892111225579,46.71186066420429,19.0
1022,1,Typical,click,Lachs,92.108121893739,50341.5,1637,1100,1,0.1494078320999059,3.541,7.77,1.0,0.0009478672985781991,-1.035,-8.805,10.285,1.1550000000000011,144.0922,18.0,0.0,0.0,0.041666666666666664,6.089705803380613,17.0,161.35778,17.0,101.29222,0.0,18.0,183.51630680482114,40.1096654152545,18.0
1022,1,Typical,click,Loewe,-183.814988909061,-110734.5,2653,620,2,2.4904539285744045,5.51,7.688,0.05,0.0002795638803466592,-5.027,-10.305,0.21499999999999986,-1.2889999999999997,152.458,17.0,2.63,2.63,0.9166666666666666,0.19016061941084472,20.0,230.844,0.0,0.8309999999999995,34.827,20.0,64.0926005884869,40.3879506035535,20.0
1022,1,Typical,click,Pferd,-40.9157696836002,-13059.5,886,550,0,-1.58103076873902,4.496,7.67,0.022727272727272728,0.0003792188092529389,-6.055,-9.88,-0.12099999999999955,-2.243000000000001,147.17399999999998,17.0,3.4650000000000007,2.479000000000001,1.0,0.11968439300255372,20.0,227.091,0.0,0.3200000000000003,35.980000000000004,4.0,48.46719800578261,39.341101111093735,20.0
1022,1,Typical,click,Spatz,417.917622679623,258910.0,1454,1101,1,-0.2722569667729615,4.57,7.566,1.0,0.0055248618784530384,-1.347,-7.027,8.363000000000001,2.9330000000000007,144.0912,17.0,0.0,0.0,0.041666666666666664,6.366632781654495,17.0,141.23298,17.0,117.94501999999999,0.0,17.0,126.0473080182301,32.63877843707358,18.0
1022,1,Atypical,click,Aal,157.216272766108,64116.5,1989,1060,1,0.9604789206422519,4.24,7.477,1.0,0.0019011406844106464,-1.614,-8.125,5.753,3.359,144.142,17.0,0.0,0.0,0.041666666666666664,5.350612693200015,18.0,165.81730000000002,18.0,117.51970000000001,0.0,19.0,143.91418385457848,60.76871534313391,19.0
1022,1,Atypical,click,Fledermaus,-94.1450664802784,-34731.0,1454,500,0,-0.2722569667729615,4.906,7.652,0.0018656716417910447,0.00028538812785388126,-8.734,-10.266,-5.031000000000001,-2.3259999999999996,165.516,16.0,0.0,0.0,1.0,0.013391970707803893,20.0,246.002,0.0,0.0,71.10400000000001,4.0,33.0876255149752,94.95394459707009,11.0
1022,1,Atypical,click,Pinguin,-178.736566339571,-58535.5,2013,660,3,1.0157792221337756,3.906,7.797,1.0,0.00510204081632653,-1.1875,-7.18,1.3624999999999998,1.5999999999999996,145.61399999999998,17.0,0.0,0.0,0.041666666666666664,5.679021674422119,18.0,146.9875,17.0,33.1655,0.0,17.0,55.065940584902386,33.47984880766462,18.0
1022,1,Atypical,click,Schmetterling,104.330006797001,81900.0,1358,870,1,-0.49345817273905584,4.43,7.85,0.3333333333333333,0.002136752136752137,-2.312,-7.945,1.411,-0.47500000000000053,158.62099999999998,17.0,4.65,2.465,0.75,5.691326469022061,17.0,179.6365,16.0,10.327499999999999,28.194,4.0,82.81711961061038,45.56419321270815,20.0
1022,1,Atypical,click,Seeloewe,71.2381702526723,26470.0,1541,580,0,-0.07179337386618848,4.348,7.875,0.05263157894736842,0.0005339028296849973,-5.105,-9.414,-2.9530000000000003,-0.4339999999999993,149.56099999999998,17.0,3.7669999999999995,3.7669999999999995,1.0,0.17601902325040447,20.0,221.144,0.0,0.0,42.194,21.0,46.43150387400727,85.84442051756527,20.0
1022,1,Atypical,click,Wal,222.585403953797,109989.0,1590,981,2,0.0411114083456722,4.02,7.723,0.125,0.0005310674455655868,-4.82,-9.46,-3.5730000000000004,-0.5150000000000006,146.208,17.0,3.4582999999999995,3.4582999999999995,1.0,0.30788095004842325,22.0,217.32299999999998,0.0,0.0600000000000005,42.3699,21.0,39.597979746446654,83.76453221196577,20.0
1023,0,Typical,click,Chamaeleon,771.093570646995,-19927.5,2109,1780,3,2.2509043656282923,5.184,7.64,0.14285714285714285,0.00013747594171020073,-3.97,-11.42,-2.133,-3.9699999999999998,151.466,17.0,3.0470000000000015,2.112000000000001,1.0,0.32327882020439247,22.0,270.342,7.0,0.0,82.36999999999999,22.0,37.45162754661942,87.97747993854695,5.0
1023,0,Atypical,click,Fledermaus,-110.326294202291,-28175.0,1197,700,3,-0.2137825757686778,4.906,7.652,0.0018656716417910447,0.00028538812785388126,-8.734,-10.266,-5.031000000000001,-2.3259999999999996,165.516,16.0,0.0,0.0,1.0,0.013391970707803893,20.0,246.002,0.0,0.0,71.10400000000001,4.0,33.0876255149752,94.95394459707009,11.0
1023,0,Atypical,click,Pinguin,46.0115830477738,27269.0,1662,1221,2,1.0428834634304354,3.906,7.797,1.0,0.00510204081632653,-1.1875,-7.18,1.3624999999999998,1.5999999999999996,145.61399999999998,17.0,0.0,0.0,0.041666666666666664,5.679021674422119,18.0,146.9875,17.0,33.1655,0.0,17.0,55.065940584902386,33.47984880766462,18.0
